Org_Identifier,Org_FormalName,Project_Identifier,Project_Name,Project_QAPPApproved,Project_QAPPApprovalAgency,ProjectAttachment_FileName,ProjectAttachment_FileType,Location_Identifier,Location_Name,Location_Type,Location_Description,Location_State,Location_CountryName,Location_CountyName,Location_CountryCode,Location_StatePostalCode,Location_CountyCode,Location_HUCEightDigitCode,Location_HUCTwelveDigitCode,Location_TribalLandIndicator,Location_TribalLand,Location_Latitude,Location_Longitude,Location_HorzCoordReferenceSystemDatum,Location_LatitudeStandardized,Location_LongitudeStandardized,Location_HorzCoordStandardizedDatum,AlternateLocation_IdentifierCount,Activity_ActivityIdentifier,Activity_ActivityIdentifierUserSupplied,Activity_TypeCode,Activity_Media,Activity_MediaSubdivision,Activity_BottomDepthSamplingComponent,ActivityBiological_AssemblageSampled,ActivityBiological_ToxicityTestType,Activity_ConductingOrganization,Activity_Comment,ActivityLocation_Latitude,ActivityLocation_Longitude,ActivityLocation_HorzCoordReferenceSystemDatum,ActivityLocation_SourceMapScale,ActivityLocation_LatitudeStandardized,ActivityLocation_LongitudeStandardized,ActivityLocation_HorzCoordStandardizedDatum,ActivityLocation_HorzAccuracyMeasure,ActivityLocation_HorzAccuracyMeasureUnit,ActivityLocation_HorizontalAccuracyHorzCollectionMethod,ActivityLocation_Description,Activity_StartDate,Activity_StartTime,Activity_StartTimeZone,Activity_EndDate,Activity_EndTime,Activity_EndTimeZone,Activity_DepthHeightMeasure,Activity_DepthHeightMeasureUnit,Activity_BottomDepthAltitudeReferencePoint,Activity_ActivityRelativeDepth,Activity_TopDepthMeasure,Activity_TopDepthMeasureUnit,Activity_BottomDepthMeasure,Activity_BottomDepthMeasureUnit,SampleCollectionMethod_Identifier,SampleCollectionMethod_IdentifierContext,SampleCollectionMethod_Name,SampleCollectionMethod_QualifierTypeName,SampleCollectionMethod_Description,SampleCollectionMethod_EquipmentName,SampleCollectionMethod_EquipmentComment,SamplePrepMethod_Identifier,SamplePrepMethod_IdentifierContext,SamplePrepMethod_Name,SamplePrepMethod_QualifierType,SamplePrepMethod_Description,SamplePrepMethod_ContainerLabel,SamplePrepMethod_ContainerType,SamplePrepMethod_ContainerColor,SamplePrepMethod_ChemicalPreservativeUsed,SamplePrepMethod_ThermalPreservativeUsed,SamplePrepMethod_TransportStorageDescription,Activity_HydrologicCondition,Activity_HydrologicEvent,ActivityAttachment_FileName,ActivityAttachment_FileType,ActivityAttachment_FileDownload,Result_DataLoggerLine,Result_ResultDetectionCondition,Result_Characteristic,Result_CharacteristicUserSupplied,Result_CASNumber,Result_MethodSpeciation,Result_SampleFraction,ResultBiological_Intent,ResultBiological_IndividualIdentifier,ResultBiological_Taxon,ResultBiological_TaxonUserSupplied,ResultBiological_TaxonUserSuppliedReference,ResultBiological_UnidentifiedSpeciesIdentifier,ResultBiological_SampleTissueAnatomy,ResultBiological_GroupSummaryCount,GroupSummaryWeight_Measure,GroupSummaryWeight_MeasureUnit,ResultDepthHeight_Measure,ResultDepthHeight_MeasureUnit,ResultDepthHeight_AltitudeReferencePoint,ResultDepthHeight_SamplingPointName,ResultDepthHeight_SamplingPointType,ResultDepthHeight_SamplingPointPlaceInSeries,ResultDepthHeight_SamplingPointComment,ResultDepthHeight_RecordIdentifierUserSupplied,Result_MeasureIdentifier,Result_Measure,Result_MeasureUnit,Result_MeasureQualifierCode,Result_MeasureStatusIdentifier,Result_StatisticalBase,Result_StatisticalNValue,Result_MeasureType,Result_WeightBasis,Result_TimeBasis,Result_MeasureTemperatureBasis,Result_MeasureParticleSizeBasis,DataQuality_PrecisionValue,DataQuality_BiasValue,DataQuality_ConfidenceIntervalValue,DataQuality_UpperConfidenceLimitValue,DataQuality_LowerConfidenceLimitValue,DataQuality_ResultComment,DetectionLimit_TypeA,DetectionLimit_MeasureA,DetectionLimit_MeasureUnitA,DetectionLimit_CommentA,DetectionLimit_TypeB,DetectionLimit_MeasureB,DetectionLimit_MeasureUnitB,DetectionLimit_CommentB,LabInfo_LabSampleSplitRatio,LabInfo_LabAccreditationIndicator,LabInfo_LabAccreditationAuthority,LabInfo_TaxonAccreditationIndicator,LabInfo_TaxonAccreditationAuthority,ResultAnalyticalMethod_Identifier,ResultAnalyticalMethod_IdentifierContext,ResultAnalyticalMethod_Name,ResultAnalyticalMethod_QualifierType,ResultAnalyticalMethod_Description,Result_ComparableMethodIdentifier,Result_ComparableMethodIdentifierContext,Result_ComparableMethodModification,LabInfo_Name,LabInfo_AnalysisStartDate,LabInfo_AnalysisStartTime,LabInfo_AnalysisStartTimeZone,LabInfo_AnalysisEndDate,LabInfo_AnalysisEndTime,LabInfo_AnalysisEndTimeZone,LabInfo_LaboratoryComment,LabSamplePrepMethod_Identifier,LabSamplePrepMethod_IdentifierContext,LabSamplePrepMethod_Name,LabSamplePrepMethod_QualifierType,LabSamplePrepMethod_Description,LabSamplePrepMethod_StartDate,LabSamplePrepMethod_StartTime,LabSamplePrepMethod_StartTimeZone,LabSamplePrepMethod_EndDate,LabSamplePrepMethod_EndTime,LabSamplePrepMethod_EndTimeZone,LabSamplePrepMethod_DilutionFactor,ResultAttachment_FileName,ResultAttachment_FileType,ResultAttachment_FileDownload,ProviderName,Result_CharacteristicComparable,Result_CharacteristicGroup,Org_Type,LastChangeDate,USGSpcode,USGSSampleAquifer
USGS,U.S. Geological Survey,"[""USGS"",""10003LB00""]",,,,,,USGS-01118360,"ASHAWAY RIVER AT ASHAWAY, RI",Stream,,Rhode Island,United States of America,Washington County,US,RI,,01090005,010900050301,,,41.4234328828257,-71.7917351427223,NAD83,41.4234328828257,-71.7917351427223,NAD83,,511b3bf2-cb61-4b5a-9a4a-59a09255369b,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2019-06-25,12:45:00,EDT,,,,,,,,,,,,70,USDOI/USGS,Grab/dip,,Point / Grab: Grab sample (dip),,,,,,,,,,,,,,Rising stage,Routine sample,,,,,,Turbidity,"Turbidity (ratiometric), broad band (BB) light source (400 nanometers to 680 nanometers), detectors at multiple angles including 60 degrees to 120 degrees",,,Unfiltered,,,,,,,,,,,,,,,,,,,523abc5e-f64d-4de8-a2c0-e62b69aed50e,2.2,NTRU,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,TS101,USDOI/USGS,"HACH, sensor model 2100 P, NTRU",,"DESCRIPTION: HACH, sensor model 2100 P, NTRU; CITATION(S): USEPA | 180.1",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-20,63676,
USGS,U.S. Geological Survey,"[""USGS"",""00ED20000""]",,,,,,USGS-11452600,CACHE C INFLOW TO SETTLING BASIN NR YOLO CA,Stream,,California,United States of America,Yolo County,US,CA,,18020116,180201160704,,,38.7260149908126,-121.729963136745,NAD83,38.7260149908126,-121.729963136745,NAD83,,e4e33107-0dc1-498e-b4a1-a43b65c095c4,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2015-02-08,13:20:00,PST,,,,,,,,,,,,40,USDOI/USGS,Multiple verticals,,Depth-integrated: Multiple verticals,"US DH-95, Teflon bottle",,,,,,,,,,,,,Not determined,Flood,,,,,,Mercury,"Mercury, suspended sediment",7439-97-6,,,,,,,,,,,,,,,,,,,,,932c687d-8475-4a77-9875-798a95f3f1d2,149,ng/L,,Accepted,,,Actual,,,,,,,,,,,,,,,Laboratory Reporting Level,1.90,ng/L,Quantitation limit value of the specified type,,,,,,CV038,USDOI/USGS,"Mercury, ss, EPA1631 extr &CVAFS",,"DESCRIPTION: Particulate mercury by EPA 1631 Appendix acid digestion and BrCl oxidation, and cold vapor atomic fluorescence spectrometry (CVAFS) (USGSBGCA); CITATION(S): U.S. Environmental Protection Agency, 2001, Appendix to Method 1631, Total mercury in tissue, sludge, sediment, and soil by acid digestion and BrCl oxidation: U.S. Environmental Protection Agency, EPA-821-R-01-013, 13 p.",,,,"USGS Biogeochemistry Lab, Menlo Park, CA",,,,,,,,,,,,,,,,,,,,,,,USGS,,"Inorganics, Minor, Metals",Federal/US Government,2026-07-21,62976,
USGS,U.S. Geological Survey,"[""USGS"",""00003LB00""]",,,,,,USGS-01124000,"QUINEBAUG RIVER AT QUINEBAUG, CT",Stream,,Connecticut,United States of America,Northeastern Connecticut Planning Region,US,CT,,01100001,011000010105,,,42.02220151324722,-71.95560456748045,NAD83,42.02220151324722,-71.95560456748045,NAD83,,f142f69f-3d3e-484f-b72e-3683a36b3aec,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2011-02-09,11:45:00,EST,,,,,,,,,,,,30,USDOI/USGS,Single vertical DI,,"Depth-integrated: Single vertical, depth integrated",US DH-81,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,pH,"pH, water, unfiltered, field",,,Unfiltered,,,,,,,,,,,,,,,,,,,54cd16c5-c9f1-4fb3-96fd-ca4521180230,7.3,standard units,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,PROBE,USDOI/USGS,"pH, field, electrometric",,"DESCRIPTION: pH, field, electrometric; CITATION(S): U.S. Geological Survey, [variously dated], pH, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.4, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.4",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-20,00400,
USGS,U.S. Geological Survey,"[""USGS"",""ZJ00A5701""]",,,,,,USGS-10336676,WARD C AT HWY 89 NR TAHOE PINES CA,Stream,,California,United States of America,Placer County,US,CA,,16050101,160501010403,,,39.13210687581325,-120.1576704672531,NAD83,39.13210687581325,-120.1576704672531,NAD83,,86927824-755b-4b1c-bc88-57ed3b89c5db,,Sample-Routine,Water,Surface water,,,,"University of California, Davis",,,,,,,,,,,,,2018-05-04,18:40:00,PDT,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),US DH-81,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Dissolved oxygen (DO),"Dissolved oxygen (DO), water, unfiltered",7782-44-7,,Unfiltered,,,,,,,,,,,,,,,,,,,31cf92d6-28cb-4517-b7df-404593271458,9.7,mg/L,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"University of California, Davis",,,,,,,,,,,,,,,,,,,,,,,USGS,,"Inorganics, Major, Non-metals",Federal/US Government,2026-07-21,00300,
USGS,U.S. Geological Survey,"[""NAWQA - National Water-Quality Assessment"",""2503CRM01""]",,,,,,USGS-02338000,"CHATTAHOOCHEE RIVER NEAR WHITESBURG, GA",Stream,,Georgia,United States of America,Carroll County,US,GA,,03130002,,,,33.4765277777778,-84.9011944444445,NAD83,33.4765277777778,-84.9011944444445,NAD83,,80d5f966-545d-48a6-a40a-6dce80a1bf6e,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,A-1200109 Attention: Charlie Patton TPCN volume filtered 63mL,,,,,,,,,,,,2010-04-29,09:00:00,EDT,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),"US DH-95, Teflon bottle",,,,,,,,,,,,,Falling stage,Routine sample,,,,,,Dissolved oxygen (DO),"Dissolved oxygen (DO), water, unfiltered",7782-44-7,,Unfiltered,,,,,,,,,,,,,,,,,,,791db5ce-a9eb-454c-86ff-2946531e9a6c,9.0,mg/L,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,"Inorganics, Major, Non-metals",Federal/US Government,2026-07-20,00300,
USGS,U.S. Geological Survey,"[""USGS"",""00DNG1900""]",,,,,,USGS-08062700,"Trinity Rv at Trinidad, TX",Stream,,Texas,United States of America,Henderson County,US,TX,,12030105,120301050504,,,32.1476525461499,-96.1024707629276,NAD83,32.1476525461499,-96.1024707629276,NAD83,,c76bb8a2-69c6-47ff-911a-05fae659cf6a,,Sample-Routine,Water,Surface water,,,,"USGS-TX WSC Water-Quality Lab, Fort Worth, TX (KIR fwr)",,,,,,,,,,,,,2011-01-27,12:20:00,CST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),"US DH-95, Teflon bottle",,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,pH,"pH, water, unfiltered, field",,,Unfiltered,,,,,,,,,,,,,,,,,,,932c7968-161e-4195-a5be-ee365bb5f399,8.0,standard units,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,EL009,USDOI/USGS,"pH, fld,glass electrode (NRP&CO)",,"DESCRIPTION: pH, water, field, glass electrode (NRP and CO WSC); CITATION(S): Radtke, D.B., Busenberg, Eurybiades, Wilde, F.D., and Kurklin, J.K., 1998, pH, in the National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.4, 27 p.",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-21,00400,
USGS,U.S. Geological Survey,"[""Great Lakes Restoration Initiative"",""GLRITRIBS""]",,,,,,USGS-04165500,"CLINTON RIVER AT MORAVIAN DRIVE AT MT. CLEMENS, MI",Stream,,Michigan,United States of America,Macomb County,US,MI,,04090003,040900030402,,,42.59583949730101,-82.90874495833125,NAD83,42.59583949730101,-82.90874495833125,NAD83,,37226826-137c-43b9-b47c-cef94b7392a9,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2016-04-04,09:00:00,EST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),"US DH-95, Teflon bottle",,,,,,,,,,,,,Falling stage,Routine sample,,,,,,pH,"pH, water, unfiltered, field",,,Unfiltered,,,,,,,,,,,,,,,,,,,54cd2291-bc3c-4baa-a077-68a96e7210f9,7.8,standard units,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,PROBE,USDOI/USGS,"pH, field, electrometric",,"DESCRIPTION: pH, field, electrometric; CITATION(S): U.S. Geological Survey, [variously dated], pH, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.4, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.4",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-20,00400,
USGS,U.S. Geological Survey,"[""USGS"",""250300370""]",,,,,,USGS-02212940,"OCMULGEE RIVER NEAR MACON, GA",Stream,,Georgia,United States of America,Jones County,US,GA,,03070103,,,,32.899166666666666,-83.66416666666667,NAD83,32.899166666666666,-83.66416666666667,NAD83,,57fa99ab-4d7a-486c-9376-69d836724965,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,GAEPD ID: RV_05_2165,,,,,,,,,,,,2021-07-27,12:20:00,EDT,,,,,,,,,,,,70,USDOI/USGS,Grab/dip,,Point / Grab: Grab sample (dip),Weighted bottle,,,,,,,,,,,,,Not determined,Routine sample,,,,,,pH,"pH, water, unfiltered, field",,,Unfiltered,,,,,,,,,,,,,,,,,,,54cd25a6-e8eb-49cf-af5c-367d2b545202,7.5,standard units,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,PROBE,USDOI/USGS,"pH, field, electrometric",,"DESCRIPTION: pH, field, electrometric; CITATION(S): U.S. Geological Survey, [variously dated], pH, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.4, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.4",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-20,00400,
USGS,U.S. Geological Survey,"[""USGS"",""24829QE10""]",,,,,,USGS-02035000,"JAMES RIVER AT CARTERSVILLE, VA",Stream,,Virginia,United States of America,Goochland County,US,VA,,02080205,020802050403,,,37.670979573031,-78.0858327652848,NAD83,37.670979573031,-78.0858327652848,NAD83,,8d765d8c-f494-4865-b4bf-d3fa05ff59d7,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2021-05-04,08:30:00,EDT,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),"US DH-95, Teflon bottle",,,,,,,,,,,,,Falling stage,Routine sample,,,,,,Turbidity,"Turbidity (legacy), laboratory",,,Unfiltered,,,,,,,,,,,,,,,,,,,54cd291f-dea0-4bee-8890-cbff572d289b,3.12,NTU,,Accepted,,,Actual,,,,,,,,,,,,,,,Lower Reporting Limit,0.100000001,NTU,Quantitation limit value of the specified type,,,,,,TBD04,USDOI/USGS,"Turbidity, wu, lab nephelometry",,"DESCRIPTION: Turbidity, water, unfiltered, laboratory, nephelometric method (Standard Methods 2130 B; USGSVAWC; VA-CLS); CITATION(S): STDMETH | 2130 B",,,,Virginia Division of Consolidated Laboratory Services,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-20,82079,
USGS,U.S. Geological Survey,"[""USGS"",""UT22SLCFO""]",,,,,,USGS-09302000,"DUCHESNE RIVER NEAR RANDLETT, UT",Stream,,Utah,United States of America,Uintah County,US,UT,,14060003,140600031505,,,40.2102777777778,-109.781388888889,NAD83,40.2102777777778,-109.781388888889,NAD83,,0d62b598-35e4-4c30-807c-d41f586923b8,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey,,,,,,,,,,,,,2022-09-20,16:15:00,MDT,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),US DH-81,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Dissolved oxygen (DO),"Dissolved oxygen (DO), water, unfiltered",7782-44-7,,Unfiltered,,,,,,,,,,,,,,,,,,,31cfaa0e-4149-4807-a6dc-cddc07ff732f,9.0,mg/L,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,"Inorganics, Major, Non-metals",Federal/US Government,2026-07-21,00300,
USGS,U.S. Geological Survey,"[""USGS"",""00003UL00""]",,,,,,USGS-02206500,"YELLOW RIVER NEAR SNELLVILLE, GA",Stream,,Georgia,United States of America,Gwinnett County,US,GA,,03070103,,,,33.8530555555556,-84.0783333333333,NAD83,33.8530555555556,-84.0783333333333,NAD83,,98e46c5f-7edb-4c43-8d29-fd8ffa4aa952,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2021-09-08,09:40:00,EST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),"US DH-95, plastic bottle",,,,,,,,,,,,,Rising stage,Storm,,,,,,pH,"pH, water, unfiltered, laboratory",,,Unfiltered,,,,,,,,,,,,,,,,,,,31cfab43-7ceb-466c-ab91-9a4f9eb6fa86,7.3,standard units,,Accepted,,,Actual,,,,,,,,,,RTI ID:2109171-001,,,,,,,,,,,,,,EL008,USDOI/USGS,"pH, wu, lab (Std Methods /DODEC)",,"DESCRIPTION: pH of unfiltered water, laboratory, by electrometry (Standard Methods 4500-H B; DODEC program); CITATION(S): Standard methods for the examination of water and wastewater | STDMETH | 4500-H B",,,,"USGS-National Water Quality Lab, Denver, CO",2021-09-09,,,,,,[@ - holding time exceeded],,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-21,00403,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-07247015,"Poteau River at Loving, OK",Stream,,Oklahoma,United States of America,Le Flore County,US,OK,,11110105,111101050304,,,34.8798238848853,-94.4841112298161,NAD83,34.8798238848853,-94.4841112298161,NAD83,,6c1ee18d-f052-40de-944c-9f2de8a9227b,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,"L-2340058 Received August 17, 2012",,,,,,,,,,,,2012-08-16,08:30:00,CDT,,,,,,,,,,,,70,USDOI/USGS,Grab/dip,,Point / Grab: Grab sample (dip),,,,,,,,,,,,,,"Stable, low stage",Routine sample,,,,,,Dissolved oxygen (DO),"Dissolved oxygen (DO), water, unfiltered",7782-44-7,,Unfiltered,,,,,,,,,,,,,,,,,,,523adec2-184a-43ae-99b7-f135b010392e,3.0,mg/L,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,LUMIN,USDOI/USGS,"Diss oxygen, luminescence sensor",,"DESCRIPTION: Dissolved Oxygen, Luminescence Quenching (Luminescence-Based Sensor); CITATION(S): U.S. Geological Survey, [variously dated], Dissolved oxygen, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.2, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. |<--->| Annual Book of ASTM Standards | ASTM | D888-05 |<--->| Thermo Fisher Scientific, 2008, Orion Rugged Dissolved Oxygen (RDO) Optical Dissolved Oxygen Sensor User Guide, revision A, 10-08 https://documents.thermofisher.com/TFS-Assets/LSG/manuals/D15864~.pdf",,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,"Inorganics, Major, Non-metals",Federal/US Government,2026-07-21,00300,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-431755116312500,"SNAKE RIVER NR RM 448 NR MELBA, ID",Stream,,Idaho,United States of America,Canyon County,US,ID,,17050103,170501030507,,,43.2991444444444,-116.523419444444,NAD83,43.2991444444444,-116.523419444444,NAD83,,f088eb25-2dca-49c1-869b-318c590e95c1,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2020-05-26,07:40:00,MDT,,,,,,,,,,,,70,USDOI/USGS,Grab/dip,,Point / Grab: Grab sample (dip),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Mercury,"Mercury, water, filtered",7439-97-6,,Filtered field and/or lab,,,,,,,,,,,,,,,,,,,791dc65c-0e07-45ea-ab94-2a6d75e1e3e7,0.35,ng/L,,Accepted,,,Actual,,,,,,,,,,Filter type: Q; Bottle ID: WIT422CVX,,,,,Method Detection Level,0.04,ng/L,Quantitation limit value of the specified type,,,,,,,,,,,,,,"USGS-Wisconsin District Mercury Lab, Madison, WI",2020-07-08,,,,,,,,,,,,,,,,,,,,,,USGS,,"Inorganics, Minor, Metals",Federal/US Government,2026-07-20,50287,
USGS,U.S. Geological Survey,"[""USGS"",""244500358""]",,,,,,USGS-04175120,"HURON RIVER AT FORT ROAD AT ROCKWOOD, MI",Stream,,Michigan,United States of America,Wayne County,US,MI,,04090005,040900050407,,,42.0641666666667,-83.2538888888889,NAD83,42.0641666666667,-83.2538888888889,NAD83,,d28ce1f5-a119-485f-8a80-6cbc1ce26d00,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2010-04-07,13:45:00,EST,,,,,,,,,,,,70,USDOI/USGS,Grab/dip,,Point / Grab: Grab sample (dip),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Turbidity,"Turbidity (legacy), laboratory",,,Unfiltered,,,,,,,,,,,,,,,,,,,54cd4512-4ce4-4156-9762-64ea9059a9fe,14,NTU,,Accepted,,,Actual,,,,,,,,,,,,,,,Lower Reporting Limit,1,NTU,Quantitation limit value of the specified type,,,,,,,,,,,,,,Michigan Department of Environmental Quality (MDEQ),,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-20,82079,
USGS,U.S. Geological Survey,"[""USGS"",""MN-F0600""]",,,,,,USGS-05317000,"COTTONWOOD RIVER NEAR NEW ULM, MN",Stream,,Minnesota,United States of America,Brown County,US,MN,,07020008,070200080803,,,44.289217,-94.439427,NAD83,44.289217,-94.439427,NAD83,,3fc0fa4d-46b5-4dda-b9ae-2a051687333e,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,d100 = 34.23 mm,,,,,,,,,,,,2018-04-23,13:24:00,CDT,,,,,,,,,,,,1000,USDOI/USGS,SEWI,,"Bedload: Bedload - Bedload, single-equal-width-increment (SEWI)","Bedload - US BL-84, 3 x 3-inch, 1.40 area ratio, cable suspension",,,,,,,,,,,,,Rising stage,Snowmelt,,,,,,Turbidity,"Turbidity (ratiometric), broad band (BB) light source (400 nanometers to 680 nanometers), detectors at multiple angles including 60 degrees to 120 degrees",,,Unfiltered,,,,,,,,,,,,,,,,,,,54cd461c-15d1-4a26-b3aa-40fee7f256e3,290,NTRU,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-20,63676,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-04253630,CONSTABLE CREEK AT HIGBY ROAD NEAR BIG MOOSE NY,Stream,,New York,United States of America,Herkimer County,US,NY,,04150101,041501010501,,,43.8250888888889,-74.8384972222222,NAD83,43.8250888888889,-74.8384972222222,NAD83,,5fef6bd4-46df-4ddb-a4f7-1a8bcf4a7e4a,,Sample-Routine,Water,Surface water,,,,,,,,,,,,,,,,,2014-07-07,09:17:00,EST,,,,0.0,m,,,,,,,,,,,,,,,,,,,,,,,,,Not determined,Routine sample,,,,,,pH,"pH, water, unfiltered, laboratory",,,Unfiltered,,,,,,,,,,,,,,,,,,,523af2a6-99ee-405f-86cd-8713afcb9faf,5.77,standard units,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,EL019,USDOI/USGS,"pH, wu, Ross (USGSNYWC: ALSC)",,"DESCRIPTION: pH, unfiltered water, manual laboratory measurement with Orion Ross electrode (NY WSC; ALSC); CITATION(S): No citations are available for this method",,,,"Adirondack Lakes Survey Corporation, Ray Brook, NY",,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-20,00403,
